idx	cluster	cluster_dist	count	motif
494	2	1.0398133606159434	149	('does_*', 'does_what')
495	1	0.9810145562685918	152	('does>*', 'take_*')
496	6	0.883903933012483	134	('does>*', 'give_*')
497	2	0.8517550992535509	183	('give_*', 'give_does')
498	1	0.6886638440641007	454	('take_*', 'take_into')
499	6	0.9138928930481478	212	('take_*', 'take_does')
500	5	0.7983941428188814	344	('look_*', 'look_again', 'will>*')
501	5	0.7709983316979397	465	('look_*', 'look_again')
502	6	0.8908849171335237	190	('is_*', 'is_that')
503	0	0.8509696389356736	158	('involved_*',)
504	7	0.5476958940340548	838	('does>*', 'is_*')
505	7	0.9014366944286621	214	('does>*', 'is>*', 'is_*')
506	7	0.7846366806285956	329	('does>*', 'is>*')
507	2	0.7925462746691918	1130	('what>*', 'what>does')
508	3	0.8909532548413144	277	('propose_*', 'what>*')
509	3	0.9394217952524758	208	('propose_*', 'propose_does', 'what>*')
510	3	0.8842678854659515	138	('propose_*', 'propose_do', 'what>*')
511	1	0.9146094761618122	570	('propose_*',)
512	1	0.8818031516780694	417	('propose_*', 'propose_does')
513	1	0.8481657498150521	236	('propose_*', 'propose_does', 'propose_what')
514	3	0.9052994321914741	322	('propose_*', 'propose_what')
515	3	0.8616417966988223	163	('propose_*', 'propose_do', 'propose_what')
516	3	0.94737229171004	210	('propose_*', 'propose_do')
517	2	0.7827294896965966	152	('explain_*', 'explain_in')
518	6	0.6604592572710776	415	('realise_*', 'realise_not')
519	3	0.9505461106874902	102	('tell_*', 'tell_what', 'tell_will')
520	3	0.8282597864251984	215	('tell_*', 'tell_what')
521	1	0.8831680355798426	437	('before>*',)
522	7	0.8609439130901092	530	('encourage_*', 'will>*')
523	7	0.8918374870941027	470	('encourage_*', 'encourage_will', 'will>*')
524	7	0.7912301089935122	1016	('encourage_*',)
525	7	0.8725447961110078	622	('encourage_*', 'encourage_will')
526	6	0.8604247101557818	122	('be_*', 'could>*')
527	4	0.7183021744270225	754	('take_*', 'what>*', 'what>what')
528	4	0.7890026417593112	544	('take_*', 'take_will', 'what>*', 'what>what')
529	4	0.665256758472675	922	('take_*', 'what>*')
530	4	0.7458618834056813	635	('take_*', 'take_will', 'what>*')
531	4	0.6998851284884959	779	('take_*', 'take_what', 'take_will')
532	4	0.6298832563924726	1074	('take_*', 'take_what')
533	7	0.868039677378725	1195	('congratulate_*',)
534	6	0.6300058873676897	181	('does>*', 'realise_*', 'realise_is')
535	6	0.6828237804917267	205	('realise_*', 'realise_does', 'realise_is')
536	6	0.6488022608889835	100	('realise_*', 'realise_is', 'realise_not')
537	6	0.7443552694165749	237	('realise_*', 'realise_is')
538	0	0.9168940248122798	263	('will>*', 'will>be')
539	0	0.8800169003065096	220	('can>*', 'will>*')
540	4	0.8491130422919849	311	('give_*', 'give_can', 'give_to')
541	2	0.9420939365291641	471	('confirm_*', 'confirm_also', 'confirm_will')
542	0	0.9208670856142495	535	('confirm_*', 'confirm_also')
543	5	0.7019306400109093	945	('have_*', 'will>*')
544	7	0.8062431680953751	214	('condemn_*', 'will>*')
545	5	0.8610762641842655	137	('have>*', 'will>*')
546	2	0.877479426462358	524	('have>*', 'have_*')
547	2	0.8253998857669247	1273	('have>*',)
548	7	0.7763132263586812	284	('condemn_*',)
549	7	0.7274115691443178	241	('condemn_*', 'condemn_will')
550	0	0.853716260301313	1676	('can>*', 'confirm_*')
551	0	0.8679131022855366	1903	('confirm_*', 'confirm_can')
552	6	0.8500831545442282	190	('increase_*',)
553	4	0.9519746824715012	112	('as>*', 'as>well')
554	3	0.9389589975854126	1429	('intend_*',)
555	3	0.9822882648360023	1050	('intend_*', 'intend_does')
556	4	0.919754846565449	159	('intend_*', 'intend_does', 'intend_how')
557	4	0.8976808392725147	202	('intend_*', 'intend_how')
558	2	0.823942402460868	130	('say_*', 'say_does', 'say_what')
559	2	0.8321705441514615	186	('say_*', 'say_does')
560	7	0.8532957000132113	489	('confirm_*', 'confirm_are')
561	4	0.6587187287244798	844	('give_*', 'give_can', 'what>*')
562	4	0.6858899117907101	978	('give_*', 'give_can', 'give_what')
563	4	1.041353895332246	110	('going_*', 'going_are', 'when>*')
564	4	0.9796048517356272	155	('when>*', 'when>are')
565	4	0.7396710211308568	389	('going_*', 'going_are')
566	6	0.8523431243056084	328	('is>*', 'is_*', 'is_be')
567	4	0.7885453362584474	2685	('is_*', 'is_what')
568	6	0.8034314134807091	489	('is_*', 'is_be')
569	7	0.9685320586634018	235	('follow_*',)
570	0	1.0571383045151483	121	('follow_*', 'follow_will')
571	5	0.9577509745277678	114	('ensure_*', 'ensure_have', 'will>*')
572	5	0.888438029496478	145	('ensure_*', 'ensure_have', 'ensure_will')
573	5	0.8077911360189046	204	('ensure_*', 'ensure_have')
574	5	0.9171591306087062	1076	('so>*',)
575	5	0.8330231295758228	352	('so>*', 'so>will')
576	0	0.8631476611723111	755	('have_*', 'what>*', 'what>what')
577	4	0.7521923119696201	1377	('have_*', 'what>*')
578	4	0.7929400646926537	1233	('have_*', 'have_what', 'what>*')
579	4	0.8165604927444021	1406	('have_*', 'have_what')
580	0	0.8577977736461676	125	('have_*', 'have_made')
581	4	0.6042170919677625	721	('update_*',)
582	4	0.5972523092208116	581	('update_*', 'update_will')
583	6	0.7599525456424602	1998	('does>*', 'think_*')
584	6	0.8958102022661317	134	('think_*', 'think_do')
585	1	0.8544473358798137	2504	('is_*', 'is_there')
586	5	0.854550436173464	152	('there>*', 'there>is')
587	5	0.8654203006821485	165	('is_*', 'there>*')
588	5	0.8375196920038814	302	('there>*',)
589	2	0.8059715223440502	109	('is_*', 'is_proud')
590	4	0.8094582270732411	160	('ensure_*', 'how>*', 'how>will')
591	4	0.7049011328761488	224	('ensure_*', 'how>*')
592	4	0.8702618307550711	182	('ensure_*', 'ensure_how', 'ensure_will')
593	4	0.7870064476849254	255	('ensure_*', 'ensure_how')
594	4	0.6367637181181626	3189	('what>*', 'what>is')
595	2	1.0004377594461102	145	('persuade_*',)
596	4	0.6000651431673261	475	('taking_*', 'what>*', 'what>what')
597	4	0.6228657837038809	478	('taking_*', 'taking_what')
598	4	0.7611549430453763	320	('taking_*', 'taking_is', 'taking_what')
599	4	0.6643365269015048	330	('taking_*', 'taking_is', 'what>*', 'what>what')
600	4	0.6221961011455129	812	('taking_*', 'what>*')
601	4	0.7055395948712018	445	('taking_*', 'taking_is', 'what>*')
602	4	0.6885557192268837	628	('taking_*', 'taking_is')
603	4	0.7927508937564058	342	('may>*', 'thank_*')
604	5	0.803276669480797	252	('may>*', 'thank_*', 'thank_may')
605	5	0.764339787175875	304	('thank_*', 'thank_may')
606	2	0.6591753995379078	1264	('how>*', 'how>does')
607	1	0.9510127874077541	958	('does>*', 'have_*')
608	0	0.9568619735694052	793	('does>*', 'have_*', 'have_does')
609	4	0.8241399015639679	1843	('have_*', 'have_does')
610	5	1.0061665680185767	131	('think_*', 'what>*', 'what>does')
611	2	1.005896132509914	334	('think_*', 'what>*')
612	2	0.996046337411171	362	('think_*', 'think_what')
613	4	0.7288460901621909	574	('had_*', 'what>*')
614	4	0.6792344951729881	456	('had_*', 'had_what', 'had_with')
615	4	0.7527644764993444	1023	('had_*',)
616	4	0.6997081173644393	774	('had_*', 'had_has')
617	4	0.6682130601801948	507	('had_*', 'had_with')
618	5	0.8251944632775313	1102	('agree_*', 'agree_will')
619	7	0.4766774934580078	619	('agree_*', 'agree_in')
620	7	0.4977162035102725	560	('agree_*', 'in>*')
621	0	0.9231364354633667	189	('tell_*', 'tell_given', 'tell_will')
622	0	0.8488107494622459	161	('given>*', 'tell_*', 'tell_will')
623	0	0.8872286422244116	304	('tell_*', 'tell_given')
624	0	0.8271827242693754	233	('given>*', 'tell_*', 'tell_given')
625	0	0.830298196698297	264	('given>*', 'tell_*')
626	4	0.8045881981297096	115	('tell_*', 'tell_had')
627	7	0.5143338172955	512	('agree_*', 'agree_need', 'does>*')
628	7	0.48558795248849723	590	('agree_*', 'agree_need')
629	4	0.9324890748117171	305	('is_*', 'is_confident')
630	4	0.7632100417160813	454	('has_*', 'what>*', 'what>what')
631	4	0.8458163424278452	667	('has_*', 'has_what')
632	3	0.8850447174646883	119	('how>*', 'what>*')
633	0	0.8747428885382436	123	('be_*', 'be_will', 'how>*')
634	0	0.8625978030693984	349	('be_*', 'how>*')
635	0	0.9738597021155841	258	('be_*', 'be_how', 'how>*')
636	0	0.9945767302030217	298	('be_*', 'be_how')
637	3	0.6549107295289047	785	('made_*', 'what>*', 'what>what')
638	3	0.6747628039516479	798	('made_*', 'made_has', 'made_what')
639	3	0.8278769490848321	514	('made_*', 'made_of')
640	3	0.5798348556499616	1154	('made_*', 'made_what')
641	3	0.6847252053091827	1018	('made_*', 'made_has')
642	2	0.9936411076141622	165	('lost_*',)
643	5	0.8791597390057283	135	('whose>*',)
644	2	0.7047075067358195	112	('apologise_*',)
645	7	0.7701020413810996	446	('try_*', 'try_will')
646	4	0.7800496321523074	333	('taken_*', 'what>*', 'what>what')
647	4	0.670186981525041	114	('taken_*', 'taken_has', 'what>*', 'what>what')
648	4	0.7097625322272914	580	('taken_*', 'what>*')
649	4	0.735315070962479	160	('taken_*', 'taken_ensure', 'taken_what')
650	4	0.6829129071547531	142	('taken_*', 'taken_has', 'taken_what')
651	4	0.7045132351722309	125	('given>*', 'what>*')
652	3	0.9813562209638039	144	('given_*', 'given_have')
653	4	0.7324946585135559	181	('taken_*', 'taken_ensure')
654	7	0.5518707761141001	149	('agree_*', 'agree_given', 'does>*')
655	7	0.5114348227573927	373	('agree_*', 'agree_given')
656	5	0.6904225846179654	709	('ask_*', 'will>*')
657	5	0.6910570503139726	608	('ask_*', 'ask_will', 'will>*')
658	5	0.6581388430438929	853	('ask_*', 'ask_will')
659	6	0.8365083088254457	240	('prepared_*',)
660	0	0.8915842609650277	110	('prepared_*', 'prepared_be')
661	5	0.9596579783695727	684	('help_*',)
662	3	0.9603476720353908	163	('is>*', 'is_*', 'is_able')
663	3	0.9454103982569233	192	('is_*', 'is_able')
664	0	0.9484379359779659	125	('give_*', 'give_also')
665	7	0.8583557202404597	234	('agree_*', 'agree_made')
666	2	0.8612942824762395	180	('allowed_*',)
667	6	0.7890911541730462	568	('therefore>*',)
668	3	0.8631615518246173	137	('remain_*',)
669	6	0.8173023470414392	273	('has_*', 'has_noticed')
670	1	0.8331736619011954	1526	('is>*', 'is_*', 'is_there')
671	5	0.9275796746825674	131	('is>*', 'is_*', 'is_made')
672	0	1.0709425688717242	116	('is_*', 'is_is', 'is_there')
673	6	0.9514852650910136	162	('is_*', 'is_made')
674	2	0.8580271169685247	920	('now>*',)
675	2	0.8658144111707266	806	('now>*', 'now>that')
676	3	0.8499673715978001	1021	('is_*', 'is_satisfied')
677	1	0.9775774118635486	162	('is_*', 'with>*')
678	7	0.9048254858905836	119	('is_*', 'is_with', 'with>*')
679	7	0.9250183565950186	147	('is_*', 'is_with')
680	4	0.9134352629144115	1442	('with>*',)
681	4	0.7027349010796516	109	('do_*', 'do_help', 'do_what')
682	4	0.6867528550501351	141	('do_*', 'do_help')
683	1	0.9661144928711972	157	('be_*', 'is_*')
684	6	0.6990279787849553	1465	('recognise_*',)
685	0	0.9739965420574048	718	('go_*',)
686	3	0.9461065591511093	365	('comment_*',)
687	5	0.8271685446514708	1068	('see_*',)
688	5	0.9242470196341642	309	('see_*', 'see_will')
689	2	0.956498729841736	537	('would_*',)
690	5	0.663348716011489	915	('undertake_*', 'will>*')
691	5	0.657778514057557	1248	('undertake_*',)
692	5	0.6796815137899456	797	('have_*', 'have_will', 'will>*')
693	5	0.7161549087542025	1428	('have_*', 'have_will')
694	3	0.7719748551500214	213	('have_*', 'have_is')
695	1	0.7657345381775515	389	('secondly>*',)
696	6	0.9543342854763893	176	('does_*', 'does_recognise')
697	1	0.9174367719419171	282	('recognise_*', 'will>*')
698	1	0.9117534601546885	226	('recognise_*', 'recognise_will', 'will>*')
699	1	0.9266636483253223	311	('recognise_*', 'recognise_will')
700	1	0.801853126613627	774	('since>*',)
701	6	0.863852906806254	301	('do>*', 'do_*')
702	4	0.7481230369232644	244	('outline_*', 'will>*')
703	4	0.7652748215605852	274	('outline_*', 'outline_will')
704	0	1.0466943252384227	201	('is_*', 'so>*')
705	5	0.8011269418848243	114	('look_*', 'look_also')
706	0	0.8513500639559097	170	('allow_*', 'will>*')
707	0	0.8451911283434029	112	('allow_*', 'allow_will', 'will>*')
708	0	0.835750657867024	434	('allow_*',)
709	0	0.8551629387665456	193	('allow_*', 'allow_will')
710	0	0.9479548507149698	373	('meet_*', 'meet_discuss', 'will>*')
711	0	0.9373758977437175	426	('meet_*', 'meet_discuss')
712	5	0.9555324167974087	118	('offer_*', 'what>*')
713	5	0.951783905356815	413	('offer_*',)
714	0	0.9424005630007173	169	('offer_*', 'offer_can')
715	0	0.9761078248769047	105	('offer_*', 'offer_can', 'offer_what')
716	5	0.9484458180854907	129	('offer_*', 'offer_what')
717	0	0.8044468573676833	273	('clarify_*', 'will>*')
718	0	0.7571814493283116	404	('clarify_*',)
719	0	0.7871856834089126	310	('clarify_*', 'clarify_will')
720	3	0.8608954588451975	973	('has_*', 'has_had')
721	2	1.0014765896072573	503	('set_*',)
722	2	0.9521099945178636	283	('set_*', 'set_will')
723	0	0.8143748048957962	450	('when>*', 'when>does')
724	0	0.7957172485315933	248	('expect_*', 'expect_does', 'when>*')
725	0	0.8165913115975428	428	('expect_*', 'when>*')
726	0	0.7113902951254915	1218	('expect_*',)
727	0	0.704769754734646	732	('expect_*', 'expect_does')
728	0	1.0916707667860313	138	('paid_*',)
729	5	0.949109958396714	236	('provide_*', 'will>*')
730	5	0.9590541034009414	186	('provide_*', 'provide_will', 'will>*')
731	4	0.904068619432811	630	('provide_*',)
732	0	0.9220667097608928	288	('provide_*', 'provide_will')
733	2	0.7938349242621081	841	('come_*',)
734	2	0.8015474381457854	441	('come_*', 'come_will')
735	2	0.9346023225402861	206	('about_*',)
736	1	0.8419801984082342	142	('is_*', 'is_take')
737	5	0.8560739667099796	191	('consider_*', 'consider_would')
738	2	0.9732292086124567	699	('but>*',)
739	7	0.9035574123729899	163	('but>*', 'but>does')
740	4	0.7149047108718976	144	('having_*',)
741	4	0.8502032257380885	148	('giving_*',)
742	4	0.6005034051698954	498	('update_*', 'will>*')
743	3	0.8595224192953111	126	('as>*', 'give_*', 'give_will')
744	3	0.9008606493687605	188	('as>*', 'give_*')
745	5	0.8851952471477174	256	('may>*', 'press_*', 'press_may')
746	5	0.8230120165335804	474	('press_*',)
747	5	0.8555527153590038	291	('press_*', 'press_may')
748	4	0.6885841643762132	2865	('is_*', 'what>*')
749	0	0.8530659339876422	1580	('is_*', 'what>*', 'what>is')
750	0	0.962780414826027	196	('what>*', 'will>*')
751	2	0.7923721790282221	200	('tell>*', 'will>*')
752	5	0.908387577813173	443	('congratulate_*', 'will>*')
753	5	0.8982923990703091	397	('congratulate_*', 'congratulate_will', 'will>*')
754	2	0.7670697345258489	319	('tell>*',)
755	5	0.9205789073069082	457	('congratulate_*', 'congratulate_will')
756	5	0.8090856663446057	128	('consider_*', 'would>*')
757	2	0.7002355124145315	864	('is_*', 'is_why')
758	2	0.6580827353120859	770	('is_*', 'why>*')
759	4	0.584481712816982	332	('update_*', 'update_on', 'will>*')
760	4	0.5819190801268546	390	('update_*', 'update_on', 'update_will')
761	4	0.5723983888069016	476	('update_*', 'update_on')
762	5	0.8163920718971843	1124	('agree_*', 'will>*')
763	5	0.844554821665804	824	('agree_*', 'agree_will', 'will>*')
764	5	0.9489729309127098	307	('agree_*', 'agree_meet', 'will>*')
765	5	0.9545080434177935	405	('agree_*', 'agree_meet')
766	5	0.8954252976847328	141	('given>*', 'have_*')
767	5	0.8188040980836282	126	('have_*', 'have_given')
768	1	0.8245614098379452	321	('be_*', 'be_not', 'be_should')
769	1	0.7532876326811484	172	('be_*', 'be_not', 'be_there')
770	1	0.7361037181505053	108	('be_*', 'be_not', 'be_were')
771	1	0.7050800992132781	159	('be_*', 'be_should', 'be_there')
772	1	0.7227421350083112	618	('be_*', 'be_should')
773	1	0.768633529550778	177	('be_*', 'be_were')
774	2	0.9461578599751662	249	('were>*',)
775	5	0.7297093677144687	109	('look_*', 'look_at', 'look_carefully', 'will>*')
776	5	0.7313772776606657	122	('look_*', 'look_carefully', 'will>*')
777	5	0.7539056120423604	172	('look_*', 'look_carefully')
778	5	0.7891864951749036	707	('draw_*',)
779	5	0.8551847289736069	267	('draw_*', 'draw_to')
780	1	0.9228918129366374	118	('draw_*', 'draw_may', 'draw_to')
781	1	0.8935262114724276	217	('draw_*', 'draw_may')
782	5	0.7589508704275	217	('ask>*',)
783	4	0.9494137129309522	281	('am_*', 'am_grateful')
784	3	0.8742356929926426	351	('are_*', 'are_there')
785	0	0.8599953095930319	116	('be_*', 'be_there', 'be_what')
786	0	0.9143647209135811	197	('be_*', 'be_could')
787	4	0.7758221444163843	114	('making_*', 'what>*')
788	3	0.7796306813049593	221	('making_*',)
789	3	0.8267891613648832	107	('making_*', 'making_is')
790	4	0.7512338542026953	492	('done_*', 'what>*')
791	4	0.7247246401455473	243	('done_*', 'done_be', 'done_what')
792	4	0.7268086495388701	197	('done_*', 'done_be', 'done_can', 'done_what')
793	4	0.6467965688951003	394	('what>*', 'what>more')
794	4	0.8398259902494837	911	('done_*',)
795	4	0.8462336906259612	400	('done_*', 'done_be')
796	4	0.7983541206727097	266	('done_*', 'done_be', 'done_can')
797	4	0.9521548061382563	194	('is>*', 'is_*', 'is_confident')
798	0	0.810899167718288	434	('tell_*', 'tell_is', 'tell_will')
799	2	0.6054824023433869	728	('admit_*',)
800	2	0.6787649250041636	100	('admit_*', 'admit_now')
801	2	0.8851519163759756	1249	('confirm_*', 'confirm_is', 'will>*')
802	2	0.8780414156491126	1383	('confirm_*', 'confirm_is', 'confirm_will')
803	6	0.903558005621919	1738	('confirm_*', 'confirm_is')
804	7	0.9167693563389844	182	('confirm_*', 'confirm_learned')
805	7	0.4060892749966378	3218	('agree_*', 'agree_be')
806	7	0.7083333217547879	122	('agree_*', 'agree_with', 'with>*')
807	7	0.6224575352367339	149	('agree_*', 'with>*')
808	1	0.8818560107067344	155	('draw_*', 'may>*')
809	5	0.9531354677165718	921	('know_*',)
810	4	0.9692651650514053	105	('is_*', 'is_make')
811	1	0.9180783854269879	1400	('is>*', 'is>there')
812	7	0.5115339143538201	419	('agree_*', 'does_*')
813	7	0.6709083044190366	114	('agree_*', 'agree_is', 'does_*')
814	2	0.9169762687210745	268	('increased_*',)
815	5	1.0170385879340218	204	('may>*', 'say_*')
816	0	0.8666096692532858	404	('say_*', 'say_is')
817	0	0.984926574644847	300	('say_*', 'say_may')
818	6	0.7584141576531619	181	('accept_*', 'accept_been', 'does>*')
819	6	0.7515618181172194	201	('accept_*', 'accept_been', 'accept_does')
820	6	0.7308473836948808	263	('accept_*', 'accept_been')
821	5	0.7841195181848883	332	('invite_*',)
822	0	0.7703852691074898	134	('invite_*', 'invite_may')
823	7	0.47555015695190833	1123	('agree_*', 'agree_further')
824	5	1.0357920626364683	107	('be_*', 'is>*', 'is_*')
825	5	1.0709427316890492	197	('be_*', 'is>*')
826	2	0.7259252028842269	224	('stop_*', 'will>*')
827	2	0.7240657441116722	187	('stop_*', 'stop_will', 'will>*')
828	2	0.6035429852789267	1537	('explain_*', 'will>*')
829	2	0.798991265600736	126	('stand_*', 'stand_will')
830	6	0.9012050912950439	120	('regard_*',)
831	3	0.8697836863937034	231	('are>*', 'are>there')
832	1	0.9194439913185719	147	('have_*', 'have_do', 'have_what', 'what>*')
833	1	0.9541303869979485	203	('have_*', 'have_do', 'what>*')
834	1	0.9273497877034561	170	('have_*', 'have_do', 'have_what')
835	1	0.9279114613142521	690	('have_*', 'have_do')
836	5	0.750623346836099	380	('look_*', 'look_into', 'will>*')
837	5	0.752964866925249	485	('look_*', 'look_into')
838	5	0.8649547092309915	322	('commend_*',)
839	4	0.8314550734728678	118	('commend_*', 'commend_may')
840	5	0.7987208221655505	350	('put_*', 'will>*')
841	5	0.8370986470527185	289	('put_*', 'put_will', 'will>*')
842	1	0.8521467203804483	151	('are>*', 'will>*')
843	5	0.8549549237470392	507	('put_*', 'put_will')
844	2	1.0767910143653223	177	('done_*', 'done_has')
845	6	0.8358691779975178	431	('believe_*', 'believe_is')
846	1	0.8235041468655211	107	('believe_*', 'believe_do')
847	6	0.6769533728956779	847	('does>*', 'recognise_*')
848	6	0.7790153259849337	177	('does>*', 'recognise_*', 'recognise_not')
849	6	0.6871945981715695	919	('recognise_*', 'recognise_does')
850	6	0.795150334504817	204	('recognise_*', 'recognise_does', 'recognise_not')
851	6	0.7454277270457912	237	('recognise_*', 'recognise_not')
852	2	0.9422988325211642	215	('told_*',)
853	1	0.9345389192313034	270	('read_*', 'read_has')
854	2	0.9005050610435418	410	('read_*',)
855	0	0.9002540363991779	302	('is>*', 'is_*', 'is_prepared')
856	0	0.8886749210718902	403	('is_*', 'is_prepared')
857	5	0.744264546454805	326	('urge_*', 'will>*')
858	0	0.8553678043035383	213	('confirm_*', 'confirm_will', 'in>*')
859	2	0.991370522112363	108	('confirm_*', 'confirm_to', 'confirm_will')
860	0	0.8876191849308048	266	('confirm_*', 'in>*')
861	2	0.9521714646952868	142	('confirm_*', 'confirm_to')
862	6	0.7520086920444982	200	('was>*', 'was>not')
863	4	0.5851915614690684	858	('is_*', 'what>*', 'what>what')
864	7	0.8702112139932962	189	('are_*', 'does>*')
865	7	0.504231818414657	486	('agree_*', 'agree_does', 'in>*')
866	0	0.8281660493600131	211	('does>*', 'expect_*')
867	5	0.7988672643357764	172	('when>*', 'when>considering')
868	2	0.7715535064940298	385	('why>*', 'why>did')
869	2	0.7839090584013355	296	('did_*',)
870	5	0.8759839810516624	141	('make>*', 'make_*', 'will>*')
871	5	0.9223372189195804	270	('make>*', 'make_*')
872	3	0.8676458266584461	120	('press_*', 'will>*')
873	3	0.8547881432918052	154	('press_*', 'press_will')
874	0	0.9788447143406559	115	('press_*', 'press_on')
875	7	0.8496500290306359	360	('try_*', 'will>*')
876	7	0.8121532613903161	295	('try_*', 'try_will', 'will>*')
877	7	0.49721731751529874	539	('agree_*', 'agree_does', 'agree_in')
878	1	0.9752261468567123	187	('furthermore>*',)
879	6	0.8618420167686873	457	('be_*', 'be_better', 'would>*')
880	6	0.7890571289343886	631	('be_*', 'be_better')
881	1	0.9028614578802715	250	('point_*',)
882	7	0.9298774146526853	107	('point_*', 'point_out', 'point_to')
883	1	0.8458672875144849	121	('point_*', 'point_to')
884	5	0.904576166010628	404	('go_*', 'go_will')
885	0	0.9113285931846397	137	('go_*', 'go_to')
886	5	0.7426792344428723	103	('extend_*', 'will>*')
887	5	0.8000066865356399	205	('extend_*',)
888	5	0.7021922172410894	114	('extend_*', 'extend_will')
889	2	0.9330089866921889	291	('does>*', 'intend_*')
890	4	0.9218278392501442	389	('congratulate_*', 'may>*')
891	4	0.9188568274581052	440	('congratulate_*', 'congratulate_may')
892	5	0.7853539439805499	249	('receive_*',)
893	4	0.7524655423387314	245	('what>*', 'what>steps')
894	1	0.8913501752817777	221	('is_*', 'is_are', 'is_aware')
895	6	0.8315304348115492	479	('is>*', 'is_*', 'is_are')
896	2	0.7552093008385922	343	('how>*', 'justify_*')
897	2	0.7487170195923961	511	('justify_*',)
898	2	0.7452301856501686	428	('justify_*', 'justify_how')
899	2	0.8520935225299228	116	('justify_*', 'justify_does', 'justify_how')
900	2	0.8600139577770064	131	('justify_*', 'justify_does')
901	0	0.8583910248080734	229	('give_*', 'if>*')
902	2	0.8612913587470322	229	('give_*', 'give_not')
903	2	0.8419026937523224	100	('give_*', 'give_why')
904	2	0.9198941709778505	183	('is_*', 'is_on')
905	2	0.6669669005687603	333	('why>*', 'why>should')
906	5	0.8072433831842635	417	('find_*', 'will>*')
907	5	0.8189279901363486	372	('find_*', 'find_will', 'will>*')
908	5	0.7837706022554305	913	('find_*',)
909	5	0.7728793133777747	460	('find_*', 'find_will')
910	3	0.9523879505704769	107	('write_*',)
911	2	0.7976822427584265	183	('do_*', 'when>*', 'when>will')
912	2	0.7338115434441184	166	('do_*', 'do_when')
913	2	0.8027020342900482	223	('do_*', 'when>*')
914	2	0.8478971612405976	179	('do_*', 'do_will', 'when>*')
915	1	0.9677226704298222	106	('take>*', 'take_*', 'will>*')
916	5	0.9909266125730234	184	('take>*',)
917	5	0.7778625315259576	137	('consider_*', 'consider_carefully')
918	6	0.90438942472493	349	('despite>*',)
919	6	0.7457077093269417	404	('reflect_*',)
920	6	0.8092309135804301	291	('reflect_*', 'reflect_will')
921	5	0.8575528303066657	238	('reflect_*', 'reflect_on', 'reflect_will')
922	5	0.8656903666257902	270	('reflect_*', 'reflect_on')
923	6	0.7944598932214293	126	('spend_*',)
924	1	0.8525868267483148	434	('take_*', 'when>*')
925	1	0.8284968881405715	377	('take_*', 'take_will', 'when>*')
926	2	1.0421514953687567	180	('confirm_*', 'confirm_been', 'confirm_will')
927	2	1.0393944423235246	209	('confirm_*', 'confirm_been')
928	0	0.9967999134868368	204	('as>*', 'as>there')
929	3	0.9163579611976691	289	('used_*',)
930	3	0.9589200167749067	141	('used_*', 'used_be')
931	2	1.0104626694544174	172	('advise_*', 'will>*')
932	2	0.969559399206679	358	('advise_*',)
933	2	0.9569681778299433	218	('advise_*', 'advise_will')
934	2	0.6053586699383215	1987	('explain_*', 'explain_will')
935	3	0.9407814661666543	881	('is>*', 'is_*', 'is_satisfied')
936	5	0.9778130859295603	150	('turn_*',)
937	5	0.8432983978766297	230	('take_*', 'take_ensure', 'will>*')
938	5	0.8201467652328872	549	('take_*', 'take_ensure', 'take_will')
939	4	0.794928906283197	655	('take_*', 'take_ensure')
940	5	0.7753553668160673	100	('recommend_*',)
941	6	0.7036645725787758	104	('accept_*', 'accept_does', 'accept_now')
942	6	0.7450376263407085	197	('accept_*', 'accept_now')
943	5	0.8468953284760277	190	('note_*', 'will>*')
944	5	0.8723827524905828	321	('note_*',)
945	5	0.8111459520661225	218	('note_*', 'note_will')
946	6	0.6413638376489806	490	('does>*', 'does>not', 'does_*')
947	2	0.6831714060494721	128	('if>*', 'think_*')
948	2	0.6873225696841412	101	('if>*', 'think_*', 'think_does')
949	2	0.6362683012660247	400	('where>*',)
950	2	0.9256510899433898	150	('be_*', 'what>*', 'what>will')
951	2	0.85107051787462	117	('be_*', 'be_now')
952	7	1.0140520733356102	261	('be_*', 'be_would', 'if>*')
953	1	0.9806071726164859	152	('be_*', 'be_not', 'be_would', 'if>*')
954	0	1.0170925086744254	224	('be_*', 'be_not', 'if>*')
955	6	0.9353924465559985	105	('is>*', 'is_*', 'is_because')
956	6	0.8878450570919939	125	('is_*', 'is_because')
957	6	0.8767454763313441	250	('do_*', 'do_about', 'do_what', 'what>*', 'what>will')
958	6	0.8426159392452179	288	('do_*', 'do_about', 'what>*')
959	2	0.8177569042171011	298	('do_*', 'do_about', 'do_will')
960	6	0.8108394386918847	367	('do_*', 'do_about')
961	7	0.7109257259254981	112	('agree_*', 'agree_taken')
962	4	0.7851617557895029	132	('going_*', 'going_are', 'going_do', 'what>*')
963	4	0.647450464308411	579	('going_*', 'what>*')
964	4	0.6544187004824369	483	('going_*', 'going_do', 'what>*')
965	4	0.7018274017905035	153	('going_*', 'going_are', 'what>*')
966	4	0.6853393966344091	549	('going_*', 'going_do')
967	4	0.7776929470603926	149	('going_*', 'going_are', 'going_do')
968	4	0.9283613732345145	205	('have_*', 'in>*')
969	4	0.9065721258617886	182	('have_*', 'have_in', 'in>*')
970	4	0.9612832476034509	117	('have_*', 'have_does', 'have_in')
971	4	0.90553275353518	417	('have_*', 'have_in')
972	0	0.814065912148173	135	('give_*', 'give_will', 'given>*')
