idx	aarc	cluster	cluster_dist	count
701	making_*	4	0.754878453319971	1475
702	making_are	4	0.7765329667703469	901
703	keep_*	0	1.0005481868657926	1087
704	put_into	2	1.122080152106266	329
705	put_being	0	1.1321193431388203	102
706	addressed_*	3	0.9780864720439154	336
707	put_is	2	1.1280245283769954	156
708	follow_*	0	0.9644808106745101	384
709	is_made	7	0.8932522607226269	814
710	is_true	6	0.9092812091683189	1787
711	do_so	7	0.9868411730378718	747
712	keep_will	0	0.999830151052383	263
713	given>*	2	0.8335747317884687	756
714	was_right	2	0.8696108130342685	231
715	had>*	2	0.9947977230398701	412
716	given>that	2	0.8035305950074999	205
717	have_still	6	0.9096920511663182	172
718	is_obviously	5	0.8679443417551089	642
719	encouraging_*	7	0.8684698861959977	449
720	encouraging_is	7	0.7680385696879513	202
721	considered_being	1	0.7770924444893299	312
722	considered_is	1	0.7745202235092544	227
723	read_*	2	0.8070958899682149	887
724	read_not	2	0.9009765497601309	132
725	cut_*	2	0.8196324479680329	465
726	cut_have	2	0.8910611038271474	156
727	face_*	6	1.0284209555108723	290
728	heard_said	2	0.9047868374611061	111
729	heard_*	2	0.8901207511684357	1235
730	heard_have	2	0.9013224544574823	831
731	know_would	2	0.8425755724760737	145
732	know_also	0	0.9089703386764356	468
733	let_say	2	0.8826147923171322	353
734	have_with	2	0.9279252729618751	123
735	examining_are	4	0.9278907816140815	284
736	examining_*	4	0.9353772526101798	412
737	before>*	5	0.9525735361065395	478
738	accepted_*	6	0.9039924131582019	478
739	stressed_*	5	0.8857831715382505	110
740	reject_*	6	0.8947357023237783	297
741	asks_*	0	1.0003574638637207	535
742	is_introduced	7	1.010129426280669	229
743	putting_are	4	0.9339699116681711	406
744	did>*	2	0.8284452202563012	168
745	no_*	6	0.5360897568589468	1002
746	disagree_with	6	0.7049724693175973	388
747	disagree_*	6	0.7161202683941907	462
748	apart>from	6	0.8200165472073582	115
749	apart>*	6	0.8200165472073564	115
750	went_*	2	0.8121923518292906	589
751	went_to	2	0.896309338092327	169
752	introduce_*	4	0.9919314857238274	255
753	want_take	4	0.977071808392676	115
754	introduce_will	4	0.9549339229949646	144
755	mean_be	6	0.8419446014228311	101
756	mean_does	6	0.785232942096633	330
757	mean_not	6	0.7828460579049317	333
758	what>has	7	0.9216742767788808	132
759	is_happened	6	0.8896727120258496	137
760	was_not	2	0.8685615304405859	247
761	was_was	2	0.8848772372988811	303
762	acted_*	2	1.0349905791862544	173
763	am_afraid	2	0.8976110731016592	1324
764	getting_*	2	0.9139716498003427	545
765	getting_are	2	0.9103571808169957	273
766	am_interested	5	0.7289451931331851	315
767	are_is	4	0.9849059568479626	800
768	meant_*	2	1.055343348313861	257
769	am_in	5	0.7850783924542066	755
770	spoken_have	4	0.854735624768471	200
771	spoken_to	3	0.854711741442159	181
772	spoken_*	3	0.8662336517855007	293
773	am_however	1	0.7784179613947937	502
774	be_certainly	0	0.9342740650902647	327
775	said_as	2	0.8384388150729128	292
776	want_be	5	0.8914493042933034	405
777	is_because	4	0.9045199260465583	474
778	want_get	4	0.9338226337637934	154
779	argue_*	6	0.8961254620682125	162
780	is_highlight	4	0.7371737355428623	377
781	supporting_*	4	0.5909335923347662	274
782	is_indeed	7	0.7655072405001022	872
783	know_been	5	0.9298741941581207	485
784	be_is	0	0.9131571021202572	950
785	be_so	0	0.9191824913706447	230
786	so>there	0	1.0032626220962009	244
787	estimated_*	6	1.0435303631597104	218
788	estimated_is	7	1.0634905583345615	132
789	make_not	0	0.8263470016027444	372
790	required_be	0	0.893459648403375	124
791	required_*	0	0.884742901271117	406
792	work_*	4	0.7502613148423771	1143
793	work_will	4	0.7447982443719384	358
794	first_*	2	0.9226823759769833	177
795	take_will	5	0.8668753201832652	1712
796	take_from	5	0.8834137561905241	118
797	thirdly>*	2	0.9205219443492267	287
798	remember_*	2	0.8344200266972296	1222
799	remember_should	2	0.9053204916311078	261
800	is_out	2	0.8578989709410267	123
801	listening_to	0	0.9523216035078462	108
802	listening_*	0	0.9358241591114564	147
803	is_working	4	0.8320303249949579	232
804	is_first	2	0.9343197445826852	424
805	talking_*	0	0.9573913299456543	689
806	talking_are	0	0.9507345966913909	377
807	been_always	3	1.1042770441620857	446
808	many>*	3	0.9964952637567247	1343
809	clearly>*	5	0.8661346596400796	1421
810	want_is	4	0.9765956964870999	221
811	understand_are	5	0.8603142527827252	225
812	fallen_in	2	1.016668502344584	188
813	fallen_have	2	1.0197799844181585	150
814	have_may	0	0.7914583159009109	217
815	have_as	0	0.8934784651807701	297
816	within>*	3	0.8937675750957513	233
817	underlines_*	2	1.0908111942263734	114
818	need_is	7	0.8537828446598759	220
819	need_be	7	0.8524683174990572	256
820	am_glad	7	0.8535367085229687	2230
821	inherited_*	2	1.011231186575151	236
822	delighted_*	0	0.9899011198094658	119
823	getting_is	2	0.9325849749596292	199
824	implemented_*	2	0.9788741574333696	237
825	paid_*	2	0.9640105728148622	609
826	about>*	3	0.91979026685369	476
827	are_not	6	1.017554155109674	336
828	sometimes>*	7	0.80807137106013	285
829	are_as	4	0.9351103026732516	294
830	is_responsible	0	0.968593122501917	168
831	wish_*	1	0.8693268320218718	2214
832	were_able	2	0.9305632024822973	124
833	consult_*	3	0.8780027673209155	271
834	consult_will	3	0.8732367598140459	117
835	be_pleased	0	0.9403631057538162	733
836	ultimately>*	0	0.989295409519353	234
837	is_critical	4	0.8359857231651839	140
838	through>*	4	0.7356855047775505	416
839	just>*	2	0.9102369422335019	375
840	come_back	4	0.9473862550408195	166
841	provides_*	7	0.8074055716826329	570
842	change_*	0	0.8506156556029528	238
843	be_interested	0	0.94284359330084	624
844	welcome_certainly	7	0.8067218298362127	107
845	because>*	2	0.9083594579282475	869
846	pointed_out	2	0.9095294495712695	312
847	pointed_*	2	0.8916709218381879	341
848	laid_*	3	0.8997931633336428	225
849	talking_to	4	0.9351411880047806	124
850	made_is	3	0.8518745128469185	652
851	made_well	3	0.8341849589905398	126
852	is_understand	7	0.8824763278971701	364
853	is_said	6	0.8752847952730239	1593
854	ask_will	5	0.8857695801572687	123
855	if>there	1	0.8660970330604412	901
856	be_delighted	0	0.9385316354751156	614
857	publish_will	3	0.9600763005669333	300
858	publish_*	3	0.9544555437581318	469
859	announced_*	3	0.8857843169968668	1777
860	announced_in	3	0.8778721486138312	359
861	be_were	0	0.9293678339841858	476
862	is_that	7	0.9005051531912681	333
863	see_are	2	0.9576412724121002	110
864	other>*	1	0.9995576828741488	321
865	appears_*	2	0.8872419065188765	322
866	seen_will	7	1.0421703380102045	182
867	is_remain	7	0.8162375629803243	107
868	affect_*	1	0.9900392554110559	203
869	am_delighted	5	0.901128857357381	1832
870	can>*	0	0.9966690608258683	542
871	be_obviously	0	0.9109457718606998	166
872	is_far	6	0.9925282452422647	287
873	have_do	0	0.9619784519493659	1217
874	accept_however	6	0.7488279559695874	151
875	took_*	2	0.9756438830409567	817
876	made_in	3	0.8449682116015139	980
877	made_been	3	0.837071943297645	1082
878	like_see	7	0.8366498666641923	219
879	kept_under	3	0.990379695959128	103
880	kept_*	3	0.994635474977756	342
881	taken_be	3	0.9844997239459535	715
882	taken_will	3	0.9823196768596383	401
883	regard_as	3	0.9891563756842449	171
884	regard_*	6	0.8837098126810824	377
885	been_since	3	1.100763265048095	355
886	discussed_be	3	0.8201953737801255	114
887	discussed_with	3	0.7083767985998097	392
888	hope_much	7	0.9351313704389999	204
889	doubt_*	6	0.8650841425125987	269
890	concerned_with	5	0.9931867967808766	110
891	concerned_are	4	0.9465684722774952	161
892	concerned_*	5	0.9497583057976574	628
893	think_made	6	0.8620508923692415	157
894	agree_entirely	7	0.454478739387398	1892
895	otherwise>*	7	0.945162284236129	161
896	begin_*	0	0.880724098872973	199
897	released_*	2	0.8788408634798259	123
898	concluded_*	1	0.859730666131549	264
899	however_*	6	0.7992464948363226	747
900	becoming_*	6	1.0320248283234235	153
901	becoming_is	2	1.0478876572383962	106
902	am_clear	5	0.851621643139244	193
903	like_not	2	0.9056447473770428	207
904	has_in	6	0.94393136208838	225
905	agree_is	7	0.4307285443741481	2247
906	be_for	0	0.951812992260419	517
907	been_in	3	1.0910887137161474	1455
908	lose_*	6	0.9554265671016914	186
909	need_take	7	0.893021526418534	150
910	remember_will	2	0.8408996370641444	218
911	is_nevertheless	1	1.1002525872306002	152
912	nevertheless>*	6	0.9340650934596348	670
913	am_on	0	0.8445406630603083	218
914	give_shall	0	0.8283623068278397	255
915	certainly>*	1	0.9580991616917034	926
916	had_on	4	0.7762530079169037	100
917	take_of	5	0.8510576753879368	391
918	recognise_are	4	0.9615827010547657	178
919	propose_*	6	0.9467862361421866	314
920	mentioned_have	3	1.033374656234564	109
921	mentioned_*	2	1.029397175811087	724
922	take_do	5	0.9033796532460882	143
923	take_in	5	0.911483902584943	279
924	take_not	5	0.9309710977068895	374
925	no>doubt	1	0.703112879606632	241
926	is_same	2	0.9091509940282146	147
927	am_keen	5	0.8330724180295679	241
928	set_has	0	1.0665497725249902	282
929	following_*	4	0.942185757038224	234
930	changed_*	2	0.9353631661527599	563
931	is_know	6	1.0146794473792693	797
932	point_should	2	1.0942435101468977	296
933	be_with	0	0.9134504960783596	190
934	made_plain	3	0.8498686850563678	171
935	published_*	3	0.9389800491008634	1083
936	published_has	3	1.0011874557278873	119
937	can_*	3	0.8582408984762887	315
938	like_would	5	0.9173803472626785	897
939	is_announced	7	0.951632737086224	193
940	assume_*	0	0.9800759863030345	298
941	remain_committed	0	0.9650333634057782	152
942	have_on	0	0.8692904004368276	341
943	fortunately>*	2	1.0592609790392113	120
944	seek_*	5	0.8545875117744527	682
945	say_can	0	0.8907617380491815	950
946	anticipate_*	1	0.8465791335103715	337
947	nor>*	6	0.5811101562248449	134
948	offer_*	0	0.9937876745223779	400
949	is_less	2	1.0406456265067965	107
950	see_is	6	0.9583822953845494	277
951	see_looks	6	0.896777160935354	203
952	found_*	2	0.8972223773858136	843
953	found_have	2	0.8701586330993599	267
954	be_yes	0	0.9535183299413629	135
955	try_*	5	0.885951989796928	983
956	understand_fully	0	0.903202066647499	192
957	consider_be	1	0.7260831322750668	105
958	be_also	0	0.9418128939277732	700
959	there>would	0	0.9580647711304534	143
960	be_given	0	0.9626011538730496	111
961	have_must	6	0.996207912105907	306
962	invest_*	4	0.9869260895888883	111
963	is_really	6	1.0224243474008792	121
964	accept_is	6	0.7433831724847478	622
965	announced_be	3	0.8465690278805746	206
966	announced_recently	4	0.9731427067962466	142
967	await_*	1	0.8908749392928283	386
968	considered_will	1	0.7705350035886943	270
969	have_go	0	0.9120358906944876	102
970	considered_be	1	0.7707120660800525	503
971	go_would	1	0.9646180690811869	118
972	go_further	0	0.8929940174781902	114
973	shows_is	7	0.782485638051966	237
974	seeing_*	2	0.9427127501942526	377
975	seeing_are	2	0.9326511192627374	318
976	am_willing	5	0.8502029686891576	187
977	is_fair	7	0.860887456944803	320
978	looking_am	5	1.0708861070732483	308
979	am_surprised	2	0.7721776622065343	391
980	discuss_with	5	0.7499744090209594	227
981	met_*	4	0.7789624243589425	1509
982	take_as	0	0.9035841914551658	122
983	made_available	3	0.841192498317182	334
984	assessed_*	3	0.9384479010274489	118
985	judged_*	3	0.9981690662457595	117
986	made_will	3	0.8377127449495151	528
987	made_be	3	0.8443112317301971	945
988	have_of	2	1.03244093059488	190
989	fall_*	2	0.9868578536639706	192
990	completed_*	3	0.8439013639894358	312
991	do_yes	4	0.9803541770383061	207
992	do_is	7	0.9084371716026723	181
993	is_unfortunate	7	0.8797049229268646	121
994	informed_*	3	0.8165385981031471	277
995	sadly>*	4	1.0462211862387079	200
996	be_at	0	0.9199874048660404	308
997	supported_by	7	0.8816069674109983	194
998	supported_*	7	0.9813895782944967	662
999	since>then	2	1.0294945656560208	154
1000	said_was	2	0.7697537666972788	359
1001	believe_was	6	0.6861147982822002	143
1002	met_have	4	0.8138615695299479	454
1003	was_ago	2	0.8462432022683428	179
1004	understand_will	5	0.7672875752465333	484
1005	hope_recognise	2	0.9907977615661745	169
1006	is_wrong	2	0.7709238999095515	1052
1007	considering_am	1	0.9230533536843286	150
1008	looks_*	7	0.8859977588372198	175
1009	making_is	4	0.8010005194216921	298
1010	is_recognise	7	0.9255369552438241	486
1011	need_would	7	0.9026021598733124	106
1012	contains_*	1	0.8677135394507164	162
1013	do_ensure	7	0.9514210563320795	191
1014	point_must	2	1.0878264205407218	175
1015	produced_*	4	0.9787853304768627	414
1016	produced_has	7	0.9575004328516159	113
1017	commend_to	2	0.954989117219142	110
1018	commend_*	4	0.9118289480626611	811
1019	know_are	1	0.9175822617226889	597
1020	come_in	4	0.956201327150465	211
1021	come_has	4	0.9688457260952124	292
1022	come_down	2	0.9843344985406267	115
1023	improving_*	4	0.8829291149707776	239
1024	therefore>*	6	0.8251752017915316	1523
1025	is_down	2	0.9735653251444865	277
1026	is_raise	4	0.6541101130084955	641
1027	been_as	3	1.0816567134650519	173
1028	been_able	3	1.0927171307262094	391
1029	is_extraordinary	2	0.7192404865306238	143
1030	hope_support	7	0.8549476008197268	250
1031	are_committed	4	0.7965668701401205	867
1032	put_has	2	1.1340921278399343	426
1033	put_been	2	1.1307028980396001	221
1034	delivered_*	2	1.0217039577600644	293
1035	supporting_are	4	0.6095196732069276	174
1036	are_now	4	1.0417042697046883	630
1037	encouraging_are	4	0.9233639774603458	213
1038	is_are	7	0.8486802221077762	2367
1039	carrying_*	3	0.9161909402832261	161
1040	carrying_out	3	0.9076580212145163	134
1041	absolutely_*	4	0.8025873888645342	193
1042	absolutely>*	4	0.8224760730648907	376
1043	looking_is	4	1.0554256270368463	429
1044	committed_is	4	0.8646130986096701	195
1045	putting_into	4	0.9375073891278842	116
1046	putting_in	4	0.9232363900344833	147
1047	welcome_will	5	0.9983527801490408	208
1048	apply_to	1	0.8792048932523576	244
1049	apply_*	1	0.8191988289990619	466
1050	incidentally>*	2	0.8456780246664531	117
1051	be_on	0	0.9206830470062494	452
1052	later>*	7	0.9948357858992964	106
1053	published_be	3	0.9656495377224723	282
1054	published_will	3	0.9649020447484479	259
1055	growing_*	7	0.959353153982418	179
1056	growing_is	7	0.9408437149104847	128
1057	having_*	4	1.014914564270597	544
1058	having_are	4	0.98620192964168	275
1059	are_said	4	0.8980801434397389	412
1060	held_*	3	0.8242835969853675	514
1061	tempted_*	0	0.8994031485831502	129
1062	tempted_am	0	0.9032417923861269	105
1063	is_better	6	0.8353054230878888	367
1064	visited_*	4	0.8139078890794266	1003
1065	was_impressed	7	1.015124964286366	103
1066	encourage_*	7	0.7810340036714419	790
1067	think_be	6	0.8523044027349113	946
1068	made_not	3	0.8430351194132756	197
1069	knows_is	2	0.8409918966260245	546
1070	taken_are	3	0.9910209306188422	249
1071	taken_by	3	0.990678067212831	317
1072	urge_*	5	0.8920729058102858	717
1073	in>many	2	1.0787172710717448	215
1074	provide_*	4	0.8192871028328809	1243
1075	to>*	0	0.881790116549843	2244
1076	work_in	4	0.7774710922932092	114
1077	struck_*	7	0.6933997073318263	134
1078	take_also	5	0.9132614065067269	141
1079	is_was	6	0.9123719522882238	596
1080	ensure>that	5	0.8779548767262142	294
1081	ensure>*	5	0.8808738068826364	330
1082	needs_*	4	0.9827947488511243	1165
1083	say_only	0	0.8972881700395856	147
1084	understand_do	2	0.8581325376066405	167
1085	were>*	2	0.921096896323424	464
1086	knows_well	2	0.7450630402032689	649
1087	regarded_as	3	0.9311759554146538	112
1088	ensured_have	4	0.979587631472402	138
1089	regarded_*	3	0.9342203347779229	138
1090	ensured_*	3	0.9892317914712878	222
1091	let_tell	2	0.8157853360960491	185
1092	been_is	3	1.1109135690275536	276
1093	been_clear	3	1.1030907268273038	213
1094	appointed_*	3	0.8696931084451048	197
1095	is_stress	3	0.9113159733727005	151
1096	are_if	1	0.8685074957780964	146
1097	being>*	6	0.9701995875113824	120
1098	have_now	2	0.9235543394974678	675
1099	need_have	4	0.8339394867181091	135
1100	take_can	5	0.8934574468449163	257
1101	overall>*	2	0.9938509235330383	200
1102	launched_*	4	0.7668762504050678	273
1103	have_indeed	2	0.9274562523355632	102
1104	running_*	2	1.049732894237546	196
1105	worked_with	4	0.8075704295687016	188
1106	worked_have	4	0.8216088394820746	247
1107	worked_*	4	0.8267683510967591	524
1108	hope_make	3	0.961330465378522	406
1109	get_should	5	0.926887856131994	139
1110	involve_*	1	0.9489581114384263	350
1111	think_referring	6	0.7765112828705957	134
1112	inform_*	3	0.8903140897115008	146
1113	submitted_*	1	0.8178121826014002	120
1114	of_*	2	0.9215653504059687	168
1115	make_should	1	0.9542881321641566	271
1116	look_should	5	0.8490166415362467	272
1117	be_glad	0	0.9171143563153209	286
1118	was_aware	5	0.767786695648358	249
1119	be_am	0	0.9294714852244621	149
1120	fell_*	2	0.9077189301408601	225
1121	is_still	3	0.9987746153300446	561
1122	conducted_*	3	0.9578399614943001	228
1123	agree_does	7	0.4337659937124835	448
1124	does>*	6	0.8775896506519906	1176
1125	is>*	4	0.9339882169272318	3409
1126	is_on	2	0.9531209507654612	1581
1127	talked_to	4	0.857283082320585	151
1128	relate_*	3	0.8909604852597661	133
1129	put_on	0	1.1304071733853562	418
1130	undertake_*	0	0.801476200538003	366
1131	am_certain	1	0.8536903593368637	308
1132	voted_*	2	0.9148678626222326	306
1133	hope_take	7	0.7593297392301582	389
1134	allocated_*	3	0.993937852634174	317
1135	allocated_have	3	0.9657080306576821	128
1136	hope_continue	3	1.0145154080576482	299
1137	felt_*	5	0.9314999904728029	196
1138	did_*	2	0.948954251123399	671
1139	local>*	4	0.9504486371160527	613
1140	recognise_is	4	0.860167633483358	430
1141	most>*	6	0.7364188170742837	504
1142	noticed_*	6	0.8171750722722855	496
1143	noticed_have	6	0.8098841140326725	324
1144	noticed_will	6	0.7610464195658839	115
1145	surprised_*	2	0.7534789166232861	523
1146	surprised_am	2	0.7485664664943298	487
1147	produced_have	4	1.068646782723062	107
1148	be_perhaps	0	0.8694106750977055	147
1149	agree_do	7	0.47196117063001464	1180
1150	debated_*	0	0.8553734654472384	218
1151	have_should	0	0.8988341153221487	360
1152	endorse_*	7	1.0359946530188362	486
1153	much>*	4	1.0817906036784786	193
1154	spent_*	2	0.9941622763288827	962
1155	spent_is	4	0.9780936697357664	172
1156	spent_being	4	0.9879277009986548	106
1157	is_say	4	0.8489474874564729	2516
1158	there>were	2	0.8470939901984499	407
1159	produce_*	4	0.9740612445222138	273
1160	fear_*	5	0.8727464321432596	228
1161	imagine_*	1	0.7983845596176787	235
1162	approved_*	1	1.0086734539653779	236
1163	is_wish	6	0.8046895939077554	126
1164	is_vital	7	0.705216343466341	727
1165	is_get	7	0.9131647964256091	852
1166	helps_*	7	0.9233599222569988	182
1167	know_should	2	0.8584374822471976	421
1168	done_is	3	1.1372992709903564	379
1169	done_well	2	1.133390140432302	121
1170	is_by	6	0.9447151342250044	390
1171	benefit_from	2	0.9744032979020187	335
1172	benefit_*	2	0.9636949260601104	626
1173	is_crucial	4	0.7411818067179748	363
1174	have_clearly	0	0.8704922770197201	110
1175	have_does	5	1.0327323805392117	238
1176	get_must	7	0.9618846573468129	162
1177	are_important	4	0.805990162788273	398
1178	know_of	5	0.795879512804232	593
1179	accept_certainly	6	0.7395115868867035	127
1180	spent_in	2	0.9728050592290989	185
1181	spent_have	2	1.0081221932909958	211
1182	is_talk	4	0.9156264516869641	111
1183	care_*	6	0.8518509230241023	166
1184	employed_*	6	0.8707000564696964	113
1185	cost_*	2	0.7274427751659615	260
1186	given_have	3	0.861681852018125	920
1187	were_if	6	0.8682213496340729	127
1188	take_into	5	0.8367044998209342	558
1189	believe_are	6	0.6653559784326343	442
1190	continue_make	3	0.8563921198402535	144
1191	is_from	7	0.9664213251130737	175
1192	yes_indeed	4	0.9952964081550029	266
1193	one>*	0	1.0889110892401141	1300
1194	am_course	2	0.9008340713238855	122
1195	assist_*	3	0.8732654475968064	153
1196	take>*	5	0.7976398647442673	199
1197	to>be	2	0.9210991206824591	288
1198	written_to	3	0.8008649424183936	310
1199	written_has	3	0.7727229342722156	152
1200	written_*	3	0.7897064199179049	453
1201	write_will	3	0.9132359883995509	389
1202	am_yes	3	0.9827636020582904	242
1203	applies_*	0	1.0143138212127014	352
1204	result_*	1	0.873124092426189	127
1205	do_shall	7	0.9011812818690453	746
1206	following>*	3	0.7737725279738643	356
1207	announced_has	3	0.8570718421192506	206
1208	puts_*	4	0.9616558600930446	316
1209	is_has	2	1.0339832540545242	525
1210	conservative>*	2	0.8423131490301962	216
1211	opposed_by	2	0.9819243896871834	101
1212	opposed_*	2	0.8536519598256233	338
1213	welcomed_widely	0	1.0765385088456665	160
1214	missed_*	2	0.8776463549014418	144
1215	endeavour_*	1	0.906156429889833	103
1216	be_clearly	0	0.9354875634780531	143
1217	be_be	0	0.9214157773726728	353
1218	protected_*	2	1.0388709368675966	186
1219	welcome_would	5	1.004095060184745	221
1220	whether>*	1	0.7176647902206024	494
1221	taking_*	4	0.7056230195065104	1603
1222	managed_*	2	1.0053731856653392	246
1223	was_recently	7	0.9208500751175055	100
1224	expect_would	0	0.8428180535987247	314
1225	tell_however	0	0.8088243071433892	156
1226	want_certainly	5	0.9174568295219476	174
1227	million_*	6	1.051473140538741	109
1228	like_perhaps	2	0.8520275304424677	109
1229	like_might	5	0.966680277034157	220
1230	designed_are	6	1.0083695453669275	194
1231	designed_*	6	1.054471587146688	617
1232	given_has	2	0.893523119192084	417
1233	had_recently	4	0.8239131384016538	143
1234	proposing_*	0	0.8778197821669315	136
1235	hope_see	4	0.9785203352422731	219
1236	thought_was	2	0.7649224719942006	359
1237	happened_*	2	0.8701185455914405	280
1238	more>than	2	0.9123142512155963	413
1239	more_*	2	1.0509786681595692	258
1240	add_*	1	0.8926753969218975	615
1241	add_to	1	0.9092345610117338	252
1242	thought_be	2	0.7716088673206303	195
1243	proposed_*	5	0.9751822607722619	251
1244	have_would	0	0.8336445919280082	834
1245	have_so	4	0.9957842457796148	179
1246	be_prepared	0	0.9169153372450386	127
1247	have_take	1	0.9263721730614375	289
1248	do_in	7	0.9754739269154111	297
1249	look_in	5	0.8334204320463993	131
1250	work_with	4	0.7446238547076375	514
1251	work_ensure	4	0.7346920442779966	119
1252	look_of	5	0.8102504558561171	116
1253	making_be	4	0.8121239326227669	181
1254	making_will	4	0.7709375550596459	103
1255	looking_forward	4	1.0691116891778027	245
1256	do>*	6	0.8932591058881282	432
1257	go_will	0	0.9301903252038026	553
1258	given_to	3	0.8349584673860634	418
1259	been_at	3	1.078898350050944	157
1260	gone_has	2	1.0714663259051767	480
1261	have_say	2	0.9935937233374879	618
1262	is_remarkable	2	0.9520835115684978	111
1263	put_at	2	1.1338731294687558	169
1264	put_forward	2	1.1309175710329122	272
1265	do_help	5	0.9916825531015611	101
1266	is_think	6	0.9475018206111148	378
1267	from>*	0	0.9784095525182094	752
1268	benefit_will	2	0.9635460451188572	396
1269	yet>*	2	0.7470689073724491	122
1270	gets_*	1	0.981218144287606	119
1271	instead>*	2	0.7498330098698524	243
1272	working_hard	4	0.7581624498625067	339
1273	helped_*	2	0.992217347385	587
1274	helped_have	2	0.9493627556680397	181
1275	have_at	1	0.9486548132370495	324
1276	referring_*	2	0.9351661274579697	275
1277	referring_to	2	0.9316477838279971	257
1278	take_however	5	0.8780551109468266	186
1279	take_certainly	5	0.8048093489793604	365
1280	recommended_*	1	0.9160695275554571	176
1281	established_*	3	0.9008535410751112	505
1282	established_has	3	0.8364478490945865	106
1283	announced_have	4	0.8909825903928027	455
1284	continue_look	4	0.7089719892555396	119
1285	been_over	2	1.1055094466331248	145
1286	is_so	7	1.0134189761507169	483
1287	tried_have	2	1.0022601017961996	245
1288	throughout>*	2	0.9687325499209447	146
1289	responded_*	3	0.9515326636157799	195
1290	responded_to	3	0.9542425327659492	131
1291	offered_*	0	1.018832548696874	312
1292	am_proud	2	1.0354811473616874	344
1293	is_go	7	0.8639985025337321	258
1294	comment_not	5	1.0958597446020926	457
1295	comment_*	5	1.0957974930062102	498
1296	comment_on	5	1.0961297782248796	428
1297	benefited_have	2	0.9379709079319913	133
1298	benefited_*	2	0.9313769893785718	256
1299	use_will	5	0.9737656411917823	108
1300	use_*	5	0.9470850662027795	547
1301	are_able	2	0.9846273193813236	221
1302	hope_would	0	0.8261987366491614	111
1303	support_will	0	1.0331311163066677	134
1304	support_not	2	0.8889378078219629	124
1305	make_is	0	1.0081255075049922	148
1306	by_*	4	1.0866571702449257	141
1307	asked_was	2	0.7738690245076356	131
1308	there>will	0	0.9469020134679883	1283
1309	be_take	0	0.9295524084566142	124
1310	be_now	0	0.9462694984145675	138
1311	saying_*	2	0.9109170153849486	469
1312	saying_is	2	0.8920715392508808	229
1313	changed_have	2	1.0313250500030482	204
1314	form_*	1	0.9041356920159378	133
1315	put_would	2	1.1173503560231206	144
1316	said_has	2	0.8590510441982753	626
1317	are_interested	7	1.0020159455135293	156
1318	help_*	4	0.8481532645715171	1609
1319	help>*	4	0.9589696976581937	123
1320	falling_is	2	1.0130724525123005	121
1321	falling_*	2	1.00783019020684	176
1322	think_should	6	0.9484080897563845	101
1323	go_should	6	0.9334287934426589	136
1324	go_back	2	0.9609805942181348	105
1325	explain_*	0	0.8817924418413201	311
1326	be_of	0	0.9131672021670934	429
1327	are_clear	4	0.950455896658521	373
1328	is_set	6	0.9238341314331985	363
1329	have_ensure	7	0.9443845737174981	206
1330	sounds_*	5	0.7808410646741034	203
1331	be_therefore	0	0.9008472735394635	245
1332	having_is	2	1.0771919330190642	140
1333	is_give	7	0.9783173626903809	412
1334	taking_are	4	0.7004354932625384	1044
1335	talk_*	5	0.9192671452703973	383
1336	talk_to	5	0.8710908201869749	182
1337	know_be	0	0.8869311243646731	308
1338	is_putting	7	0.9412599571706136	108
1339	recommend_*	0	0.9144237228802566	225
1340	held_in	3	0.9208206514418881	108
1341	is_available	1	0.8912208190058571	376
1342	served_*	0	0.9819228547578847	179
1343	done_so	2	1.1383849733677887	161
1344	after>*	2	0.8473388927702274	652
1345	was_as	2	0.9242482677020715	107
1346	was_however	1	0.9674595520207315	143
1347	put_will	0	1.1271905744510777	264
1348	hear_*	0	0.8893779328733135	857
1349	sent_*	3	0.7572832642892453	311
1350	first>of	2	0.9489472317226003	123
1351	talking_about	0	0.951591979192238	478
1352	built_*	2	1.00913477459231	286
1353	have_are	0	0.9393344477572728	232
1354	is_support	7	0.772389254890292	239
1355	received_have	1	0.8282687797140379	725
1356	gave_*	2	0.9476444204291813	614
1357	received_from	1	0.8541403038495213	251
1358	is_work	7	0.8481864643286696	284
1359	invested_*	4	0.852015279397753	340
1360	invested_have	4	0.8349250632671141	172
1361	believe_made	6	0.799646103226113	122
1362	heard_not	2	0.921630476747434	144
1363	plan_*	0	0.9676736471522793	161
1364	brought_be	7	0.967743136022351	141
1365	brought_*	2	0.976100954396294	797
1366	brought_to	2	1.0083553456384766	197
1367	going_be	4	1.0076684440732107	171
1368	going_*	4	0.9839981197742717	1798
1369	do_what	7	0.9388796102629272	167
1370	being_*	2	1.0286091725640567	324
1371	being_is	2	1.0183146814938366	189
1372	is_clearly	5	0.8669968582464879	700
1373	remind_of	2	0.909857955902643	120
1374	continuing_is	3	0.8954505049867671	147
1375	is_accept	6	0.6625189176514706	117
1376	means_have	2	1.0284999029772581	117
1377	works_*	4	0.9556968049275942	166
1378	check_*	3	0.923412674189195	131
1379	is_look	7	0.9375088784020665	386
1380	is_too	7	0.8849739167429829	175
1381	looking_carefully	4	1.0564715754180098	151
1382	help_would	7	0.9646244762577927	124
1383	done_can	3	1.1311567899302066	160
1384	done_be	3	1.130374565458761	408
1385	done_in	3	1.1455612828909705	290
1386	talk_about	5	0.9355939675949536	192
1387	speaks_with	5	0.9542198895829199	109
1388	speaks_*	2	1.0333140276960473	391
